TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024dzs,13:13:34.744,+06:53:33.91,2024-03-08 00:06:48.672,2024-03-09,18.844,ABMag,cyan - ATLAS,2.7720174527395103,2.5833360014353395,DG_GALAXY_STARFORMING,6.78309551834151,192225.0883716054,"['SDSS_54507_PLATEID_1795_FIBERID_73' '198.3939971923828'
 '6.892849445343018' 'DG_GALAXY_STARFORMING' '192225.0883716054'
 '2.7720174527395103' '2.5833360014353395']",J. Tonry,Yes
2024eac,13:44:01.629,+23:16:11.57,2024-03-06 10:50:51.936,2024-03-09,19.12,ABMag,w - P1,2.8530336968590015,1.6654690382496793,DG_GALAXY_STARFORMING,8.012317183048658,120407.84827225783,"['SDSS_54230_PLATEID_2666_FIBERID_154' '206.0070343017578'
 '23.269121170043945' 'DG_GALAXY_STARFORMING' '120407.84827225783'
 '2.8530336968590015' '1.6654690382496793']",K. C. Chambers,Yes
2024eab,08:24:49.503,+29:36:48.52,2024-03-06 09:56:28.608,2024-03-09,19.42,ABMag,w - P1,7.2304710351938875,6.075142453559522,DG_GALAXY_STARFORMING,5.50221767007255,173306.56261090963,"['SDSS_52672_PLATEID_1207_FIBERID_512' '126.2081069946289'
 '29.612268447875977' 'DG_GALAXY_STARFORMING' '173306.56261090963'
 '7.2304710351938875' '6.075142453559522']",K. C. Chambers,Yes
